year,week,outbreak_starting_date,reporting_date,state,district,status,cases,deaths,note,disease,is_respiratory,location_corrected
2022,51,2022-12-07,,maharashtra,kohlapur,reported late,16,0,,acute diarrheal disease,False,False
2022,51,2022-12-05,,maharashtra,kohlapur,reported late,50,0,,acute diarrheal disease,False,False
2022,51,2022-12-02,,maharashtra,aurangabad,reported late,6,0,,measles,False,False
2022,51,2022-11-25,,maharashtra,raigad,reported late,28,1,,leishmaniasis,False,False
2022,51,2022-11-30,,puducherry,karaikal,reported late,15,0,,chickenpox,False,False
2022,51,2022-12-25,2022-12-26,telangana,adilabad,reported in same week,35,0,,acute diarrheal disease,False,False
2022,51,2022-12-17,2022-12-19,telangana,nirmal,reported in same week,16,0,,acute diarrheal disease,False,False
2022,51,2022-12-09,,uttar pradesh,lucknow,reported late,5,0,,chickenpox,False,False
2022,50,2022-12-17,2022-12-17,gujarat,anand,reported in same week,25,0,,acute diarrheal disease,False,False
2022,50,2022-12-16,2022-12-17,karnataka,bagalkote,reported in same week,12,0,,chickenpox,False,False
2022,50,2022-12-12,2022-12-17,karnataka,dakshina kannada,reported in same week,48,0,,h3n2,False,False
2022,50,2022-12-12,2022-12-16,karnataka,shivamogga,reported in same week,12,0,,fever with rash,False,False
2022,50,2022-10-30,,karnataka,chikkamagaluru,reported late,4,1,,human rabies,False,False
2022,50,2022-12-11,2022-12-19,kerala,malappuram,reported in same week,49,0,,hepatitis a,False,False
2022,50,2022-12-11,2022-12-12,kerala,ernakulam,reported in same week,31,0,,food poisoning,False,False
2022,50,2022-12-10,2022-12-13,kerala,kannur,reported in same week,179,0,,food poisoning,False,False
2022,50,2022-12-07,,kerala,palakkad,reported late,13,0,,food poisoning,False,False
2022,50,2022-12-15,2022-12-15,maharashtra,nanded,reported in same week,121,0,,acute diarrheal disease,False,False
2022,50,2022-12-15,2022-12-16,telangana,nirmal,reported in same week,16,0,,food poisoning,False,False
2022,49,2022-12-01,2022-12-09,assam,marigaon,reported in same week,15,0,,acute diarrheal disease,False,False
2022,49,2022-04-07,2022-12-08,bihar,jahanabad,reported in same week,6,0,,measles,False,False
2022,49,2022-12-06,2022-12-06,chhattisgarh,raigarh,reported in same week,58,0,,acute diarrheal disease,False,False
2022,49,2022-11-23,,chhattisgarh,durg,reported late,194,0,,acute diarrheal disease,False,False
2022,49,2022-10-13,2022-12-06,chhattisgarh,dhamatari,reported in same week,103,0,,acute diarrheal disease,False,False
2022,49,2022-09-19,2022-12-06,chhattisgarh,dhamatari,reported in same week,207,0,,acute diarrheal disease,False,False
2022,49,2022-11-12,,dadra and nagar haveli and daman and diu,dadra and nagar haveli,reported late,10,0,,acute diarrheal disease,False,False
2022,49,2022-12-06,2022-12-07,karnataka,raichur,reported in same week,18,0,,food poisoning,False,False
2022,49,2022-12-05,2022-12-09,karnataka,mandya,reported in same week,36,0,,fever,False,False
2022,49,2022-12-04,2022-12-08,karnataka,chamarajanagara,reported in same week,26,0,,acute diarrheal disease,False,False
2022,49,2022-12-04,2022-12-05,karnataka,kolar,reported in same week,11,0,,chickenpox,False,False
2022,49,2022-12-04,2022-12-04,karnataka,chitradurga,reported in same week,54,0,,food poisoning,False,False
2022,49,2022-12-02,2022-12-05,karnataka,tumakuru,reported in same week,11,0,,acute diarrheal disease,False,False
2022,49,2022-11-15,2022-12-09,karnataka,raichur,reported in same week,1,0,,zika virus,False,False
2022,49,2022-12-07,2022-12-10,kerala,palakkad,reported in same week,13,0,,food poisoning,False,False
2022,49,2022-12-02,2022-12-13,kerala,alappuzha,reported in same week,161,0,,acute diarrheal disease,False,False
2022,49,2022-11-24,2022-12-10,kerala,thrissur,reported in same week,66,0,,acute diarrheal disease,False,False
2022,49,2022-11-18,2022-12-07,kerala,malappuram,reported in same week,2,0,,cutaneous leishmaniasis,False,False
2022,49,2022-11-14,2022-12-09,kerala,malappuram,reported in same week,28,0,,measles,False,False
2022,49,2022-11-13,2022-12-09,kerala,malappuram,reported in same week,30,0,,measles,False,False
2022,49,2022-10-29,2022-12-09,kerala,malappuram,reported in same week,70,0,,food poisoning,False,False
2022,49,2022-10-29,2022-12-09,kerala,malappuram,reported in same week,16,0,,food poisoning,False,False
2022,49,2022-12-06,2022-12-07,maharashtra,amravati,reported in same week,61,0,,acute diarrheal disease,False,False
2022,49,2022-11-30,,maharashtra,latur,reported late,19,0,,fever,False,False
2022,49,2022-10-28,,maharashtra,kohlapur,reported late,32,0,,dengue,False,False
2022,49,2022-11-30,2022-12-07,tamil nadu,virudhunagar,reported in same week,12,0,,fever,False,False
2022,49,2022-10-12,,uttar pradesh,kannauj,reported late,11,0,,fever with rash,False,False
2022,49,2022-09-15,,uttar pradesh,kannauj,reported late,10,0,,diphtheria,False,False
2022,48,2022-11-29,2022-11-30,karnataka,ramanagara,reported in same week,15,0,,acute diarrheal disease,False,False
2022,48,2022-11-28,2022-11-30,karnataka,davangere,reported in same week,1,0,,japanese encephalitis,False,False
2022,48,2022-11-28,2022-11-28,karnataka,bellary,reported in same week,2,2,,human rabies,False,False
2022,48,2022-11-26,2022-11-29,karnataka,bengaluru urban,reported in same week,104,0,,acute diarrheal disease,False,False
2022,48,2022-11-19,2022-12-03,karnataka,koppal,reported in same week,45,0,,acute diarrheal disease,False,False
2022,48,2022-11-15,2022-12-01,karnataka,haveri,reported in same week,4,1,,japanese encephalitis,False,False
2022,48,2022-02-12,2022-03-12,karnataka,tumakuru,reported in same week,18,0,,acute diarrheal disease,False,False
2022,48,2022-11-24,2022-12-05,kerala,thrissur,reported in same week,21,0,,dengue,False,False
2022,48,2022-10-23,2022-11-30,kerala,kannur,reported in same week,11,0,,measles,False,False
2022,48,2022-09-11,2022-10-07,kerala,malappuram,reported in same week,17,0,,hepatitis a,False,False
2022,48,2022-11-23,2022-11-30,madhya pradesh,shahdol,reported in same week,15,0,,fever with rash,False,False
2022,48,2022-11-19,,madhya pradesh,indore,reported late,5,0,,dengue,False,False
2022,48,2022-03-12,2022-03-12,madhya pradesh,neemuch,reported in same week,11,0,,chickenpox,False,False
2022,48,2022-11-29,2022-11-29,mizoram,aizawl,reported in same week,26,0,,acute diarrheal disease,False,False
2022,48,2022-11-29,2022-12-01,odisha,angul,reported in same week,17,0,,food poisoning,False,False
2022,48,2022-03-12,2022-03-12,odisha,bargarh,reported in same week,39,0,,food poisoning,False,False
2022,48,2022-11-17,,tripura,sepahijala,reported late,9,1,,acute diarrheal disease,False,False
2022,48,2022-11-13,,uttar pradesh,mau,reported late,7,2,,dengue,False,False
2022,48,2022-10-11,2022-11-30,uttar pradesh,sonbhadra,reported in same week,1,1,,diphtheria,False,False
2022,48,2022-10-05,,uttar pradesh,sonbhadra,reported late,32,0,,dengue,False,False
2022,48,2022-10-20,2022-12-04,uttarakhand,chamoli,reported in same week,5,0,,measles,False,False
2022,47,2022-10-22,,gujarat,bhavnagar,reported late,1,0,,crimean congo haemandrhagic fever (cchf),False,False
2022,47,2022-10-08,,gujarat,bhavnagar,reported late,15,0,,jaundice,False,False
2022,47,2022-10-01,,gujarat,bhavnagar,reported late,1,0,,crimean congo haemandrhagic fever (cchf),False,False
2022,47,2022-09-19,,jammu and kashmir,kulgam,reported late,20,0,,hepatitis a,False,False
2022,47,2022-11-22,2022-11-23,karnataka,koppal,reported in same week,13,0,,acute diarrheal disease,False,False
2022,47,2022-11-21,2022-11-22,karnataka,dakshina kannada,reported in same week,15,0,,acute diarrheal disease,False,False
2022,47,2022-11-18,2022-11-23,karnataka,davangere,reported in same week,1,1,,leishmaniasis,False,False
2022,47,2022-11-25,2022-12-01,kerala,malappuram,reported in same week,2,0,,monkey pox,False,False
2022,47,2022-11-08,,kerala,ernakulam,reported late,13,0,,acute diarrheal disease,False,False
2022,47,2022-10-26,,madhya pradesh,ratlam,reported late,32,0,,acute diarrheal disease,False,False
2022,47,2022-11-23,2022-11-23,maharashtra,kohlapur,reported in same week,14,0,,acute diarrheal disease,False,False
2022,47,2022-11-01,,maharashtra,kohlapur,reported late,5,1,,dengue,False,False
2022,47,2022-11-22,2022-11-23,mizoram,saitual,reported in same week,21,0,,acute diarrheal disease,False,False
2022,47,2022-11-12,,uttar pradesh,auraiya,reported late,101,0,,dengue,False,False
2022,47,2022-11-02,,uttar pradesh,muzaffarnagar,reported late,10,0,,dengue,False,False
2022,46,2022-10-22,,bihar,madhubani,reported late,14,0,,chickenpox,False,False
2022,46,2022-11-19,2022-11-19,gujarat,valsad,reported in same week,34,0,,acute diarrheal disease,False,False
2022,46,2022-11-15,2022-11-23,haryana,palwal,reported in same week,5,0,,measles,False,False
2022,46,2022-05-21,,himachal pradesh,una,reported late,73,0,,acute diarrheal disease,False,False
2022,46,2022-10-29,,jharkhand,giridih,reported late,30,0,,fever with rash,False,False
2022,46,2022-10-26,,jharkhand,giridih,reported late,20,0,,fever with rash,False,False
2022,46,2022-11-17,2022-11-17,karnataka,koppal,reported in same week,45,0,,food poisoning,False,False
2022,46,2022-11-10,,karnataka,mysuru,reported late,13,0,,dengue,False,False
2022,46,2022-11-04,,karnataka,uttar kannad,reported late,1,1,,leishmaniasis,False,False
2022,46,2022-10-12,2022-11-15,karnataka,yadgir,reported in same week,2,0,,japanese encephalitis,False,False
2022,46,2022-11-15,2022-11-16,kerala,kasaragod,reported in same week,33,0,,food poisoning,False,False
2022,46,2022-11-14,2022-11-19,kerala,kannur,reported in same week,9,0,,food poisoning,False,False
2022,46,2022-11-14,2022-11-18,kerala,kottayam,reported in same week,20,0,,food poisoning,False,False
2022,46,2022-11-14,2022-11-18,kerala,kottayam,reported in same week,11,0,,food poisoning,False,False
2022,46,2022-10-19,,kerala,ernakulam,reported late,12,0,,dengue,False,False
2022,46,2022-10-22,,madhya pradesh,mandla,reported late,5,0,,japanese encephalitis,False,False
2022,46,2022-11-14,2022-11-14,maharashtra,latur,reported in same week,20,0,,pyrexia of unknown andigin (puo),False,False
2022,46,2022-11-11,,maharashtra,aurangabad,reported late,24,0,,pyrexia of unknown andigin (puo),False,False
2022,46,2022-11-11,,maharashtra,aurangabad,reported late,2,1,,dengue,False,False
2022,46,2022-11-10,,maharashtra,kohlapur,reported late,233,2,,cholera,False,False
2022,46,2022-10-31,,maharashtra,nashik,reported late,58,0,,cholera,False,False
2022,46,2022-10-31,,maharashtra,dhule,reported late,4,1,,dengue,False,False
2022,46,2022-10-28,,maharashtra,thane,reported late,1,1,,dengue,False,False
2022,46,2022-10-17,,maharashtra,nashik,reported late,52,1,,cholera,False,False
2022,46,2022-09-29,,maharashtra,parbhani,reported late,76,0,,chikungunya,False,False
2022,46,2022-09-30,,rajasthan,kota,reported late,31,0,,acute diarrheal disease,False,False
2022,46,2022-11-16,2022-11-19,uttar pradesh,fatehpur,reported in same week,10,0,,dengue,False,False
2022,46,2022-09-25,,uttar pradesh,bhadohi,reported late,13,0,,dengue,False,False
2022,45,2022-08-10,,assam,baksa,reported late,1,1,,human rabies,False,False
2022,45,2022-03-11,2022-08-11,bihar,muzaffarpur,reported in same week,2,0,,dengue,False,False
2022,45,2022-11-13,2022-11-13,gujarat,bharuch,reported in same week,343,0,,food poisoning,False,False
2022,45,2022-07-11,2022-07-11,karnataka,davangere,reported in same week,63,0,,acute diarrheal disease,False,False
2022,45,2022-07-11,2022-07-11,karnataka,davangere,reported in same week,60,0,,food poisoning,False,False
2022,45,2022-05-11,2022-08-11,karnataka,koppal,reported in same week,41,0,,cholera,False,False
2022,45,2022-05-11,2022-07-11,karnataka,kalaburagi,reported in same week,13,0,,acute diarrheal disease,False,False
2022,45,2022-03-11,2022-07-11,karnataka,kodagu,reported in same week,1,1,,diphtheria,False,False
2022,45,2022-11-13,2022-11-16,kerala,palakkad,reported in same week,21,0,,acute diarrheal disease,False,False
2022,45,2022-10-19,,kerala,malappuram,reported late,21,0,,measles,False,False
2022,45,2022-09-11,2022-11-16,kerala,ernakulam,reported in same week,21,0,,food poisoning,False,False
2022,45,2022-09-11,2022-11-14,kerala,kottayam,reported in same week,37,0,,food poisoning (nandovirus),False,False
2022,45,2022-08-11,2022-11-11,kerala,kollam,reported in same week,1,0,,zika virus,False,False
2022,45,2022-06-11,2022-11-14,kerala,kottayam,reported in same week,22,0,,food poisoning,False,False
2022,45,2022-06-11,2022-07-11,kerala,idukki,reported in same week,167,0,,food poisoning,False,False
2022,45,2022-04-11,2022-11-14,kerala,kottayam,reported in same week,20,0,,food poisoning,False,False
2022,45,2022-06-11,2022-10-11,maharashtra,bhandara,reported in same week,8,1,,scrub typhus,False,False
2022,45,2022-10-11,2022-10-11,tamil nadu,thanjavur,reported in same week,22,0,,allergic conjunctivitis,False,False
2022,45,2022-09-11,2022-09-11,tamil nadu,thanjavur,reported in same week,15,0,,acute diarrheal disease,False,False
2022,45,2022-10-13,,uttarakhand,dehradun,reported late,423,0,,chikungunya,False,False
2022,44,2022-10-18,,andhra pradesh,srikakulam,reported late,14,0,,scrub typhus,False,False
2022,44,2022-04-11,2022-05-11,jharkhand,bokaro,reported in same week,5,1,,acute diarrheal disease,False,False
2022,44,2022-10-31,2022-11-05,karnataka,tumakuru,reported in same week,24,0,,chickenpox,False,False
2022,44,2022-03-11,2022-03-11,karnataka,dakshina kannada,reported in same week,10,0,,hepatitis a,False,False
2022,44,2022-01-11,2022-06-11,karnataka,koppal,reported in same week,45,0,,chikungunya,False,False
2022,44,2022-01-11,2022-01-11,karnataka,vijayanagar,reported in same week,83,0,,acute diarrheal disease,False,False
2022,44,2022-10-29,2022-11-01,kerala,malappuram,reported in same week,70,0,,food poisoning,False,False
2022,44,2022-10-29,2022-11-01,kerala,malappuram,reported in same week,16,0,,food poisoning,False,False
2022,44,2022-01-11,2022-07-11,kerala,ernakulam,reported in same week,22,0,,food poisoning,False,False
2022,44,2022-10-29,2022-10-31,maharashtra,sangli,reported in same week,36,1,,dengue,False,False
2022,44,2022-09-26,2022-11-11,maharashtra,pune,reported in same week,7,1,,dengue,False,False
2022,44,2022-09-20,,tamil nadu,coimbatore,reported late,13,0,,food poisoning,False,False
2022,44,2022-04-11,2022-05-11,tamil nadu,salem,reported in same week,29,0,,food poisoning,False,False
2022,44,2022-10-29,,uttar pradesh,fatehpur,reported late,6,0,,dengue,False,False
2022,44,2022-10-15,2022-10-31,uttar pradesh,fatehpur,reported in same week,1,1,,diphtheria,False,False
2022,44,2022-03-11,2022-04-11,uttar pradesh,fatehpur,reported in same week,1,0,,leishmaniasis,False,False
2022,44,2022-10-13,,uttarakhand,dehradun,reported late,24,0,,dengue,False,False
2022,43,2022-10-16,,andhra pradesh,kurnool,reported late,5,0,,acute diarrheal disease,False,False
2022,43,2022-10-25,2022-10-25,arunachal pradesh,lohit,reported in same week,116,0,,shigellosis,False,False
2022,43,2022-12-11,,chhattisgarh,raigarh,reported late,18,0,,acute diarrheal disease,False,False
2022,43,2022-10-22,2022-10-28,jharkhand,dhumka,reported in same week,3,0,,dengue,False,False
2022,43,2022-10-26,2022-10-28,karnataka,mysuru,reported in same week,15,0,,acute diarrheal disease,False,False
2022,43,2022-10-25,2022-10-26,karnataka,belagavi,reported in same week,328,1,,cholera,False,False
2022,43,2022-10-21,2022-10-25,karnataka,yadgir,reported in same week,40,1,,acute diarrheal disease,False,False
2022,43,2022-10-18,,karnataka,vijayapura,reported late,20,0,,chikungunya,False,False
2022,43,2022-10-28,2022-11-02,kerala,thrissur,reported in same week,20,0,,food poisoning,False,False
2022,43,2022-10-09,,kerala,thiruvananthapuram,reported late,3,0,,hepatitis a,False,False
2022,43,2022-10-05,,kerala,ernakulam,reported late,12,0,,chickenpox,False,False
2022,43,2022-10-04,,kerala,kollam,reported late,14,1,,dengue,False,False
2022,43,2022-09-22,2022-10-29,kerala,kollam,reported in same week,5,1,,dengue,False,False
2022,43,2022-10-20,2022-10-28,tamil nadu,kallakurichi,reported in same week,15,0,,chickenpox,False,False
2022,43,2022-10-12,,tamil nadu,nagapatinam,reported late,30,0,,food poisoning,False,False
2022,43,2022-10-28,2022-10-28,telangana,jangoan,reported in same week,13,0,,acute diarrheal disease,False,False
2022,43,2022-10-25,2022-10-27,telangana,medak,reported in same week,25,0,,acute diarrheal disease,False,False
2022,42,2022-08-04,,andhra pradesh,nandyal,reported late,32,0,,acute diarrheal disease,False,False
2022,42,2022-10-20,2022-10-20,delhi,west,reported in same week,2,0,,measles,False,False
2022,42,2022-10-18,2022-10-19,jharkhand,sahebganj,reported in same week,5,0,,acute diarrheal disease,False,False
2022,42,2022-10-15,2022-10-17,jharkhand,lohardaga,reported in same week,45,0,,fever,False,False
